Image,Age,Gender,Race,Emotion,Age Group
sad_-_image0017535.jpg,40,Man,white,neutral,middle-aged (30-49)
sad_-_image0017549.jpg,44,Man,asian,neutral,middle-aged (30-49)
sad_-_image0017552.jpg,27,Man,black,sad,young adult (20-29)
sad_-_image0017557.jpg,28,Woman,white,angry,young adult (20-29)
sad_-_image0017579.jpg,28,Man,white,sad,young adult (20-29)
sad_-_image0017604.jpg,36,Woman,middle eastern,fear,middle-aged (30-49)
sad_-_image0017609.jpg,28,Woman,asian,sad,young adult (20-29)
sad_-_image0017612.jpg,36,Woman,middle eastern,sad,middle-aged (30-49)
sad_-_image0017613.jpg,50,Man,white,sad,older adult (50-65)
sad_-_image0017614.jpg,32,Woman,white,sad,middle-aged (30-49)
sad_-_image0017617.jpg,31,Man,indian,happy,middle-aged (30-49)
sad_-_image0017620.jpg,30,Woman,middle eastern,sad,middle-aged (30-49)
sad_-_image0017624.jpg,23,Man,white,sad,young adult (20-29)
sad_-_image0017630.jpg,25,Man,asian,angry,young adult (20-29)
sad_-_image0017632.jpg,20,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0017637.jpg,30,Woman,white,sad,middle-aged (30-49)
sad_-_image0017643.jpg,34,Man,asian,neutral,middle-aged (30-49)
sad_-_image0017654.jpg,27,Man,white,fear,young adult (20-29)
sad_-_image0017657.jpg,39,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0017673.jpg,25,Man,asian,neutral,young adult (20-29)
sad_-_image0017684.jpg,43,Man,white,sad,middle-aged (30-49)
sad_-_image0017687.jpg,57,Man,white,angry,older adult (50-65)
sad_-_image0017690.jpg,33,Woman,middle eastern,sad,middle-aged (30-49)
sad_-_image0017701.jpg,26,Woman,white,neutral,young adult (20-29)
sad_-_image0017703.jpg,39,Woman,white,neutral,middle-aged (30-49)
sad_-_image0017716.jpg,25,Man,white,surprise,young adult (20-29)
sad_-_image0017723.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0017733.jpg,20,Woman,white,sad,young adult (20-29)
sad_-_image0017734.jpg,45,Man,white,happy,middle-aged (30-49)
sad_-_image0017735.jpg,26,Woman,white,surprise,young adult (20-29)
sad_-_image0017758.jpg,24,Man,white,angry,young adult (20-29)
sad_-_image0017773.jpg,42,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0017776.jpg,33,Man,white,neutral,middle-aged (30-49)
sad_-_image0017782.jpg,41,Man,white,angry,middle-aged (30-49)
sad_-_image0017792.jpg,24,Man,white,fear,young adult (20-29)
sad_-_image0017796.jpg,53,Woman,latino hispanic,sad,older adult (50-65)
sad_-_image0017797.jpg,32,Man,white,fear,middle-aged (30-49)
sad_-_image0017804.jpg,34,Man,white,fear,middle-aged (30-49)
sad_-_image0017827.jpg,30,Woman,asian,neutral,middle-aged (30-49)
sad_-_image0017828.jpg,35,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0017831.jpg,25,Woman,black,angry,young adult (20-29)
sad_-_image0017852.jpg,23,Woman,asian,neutral,young adult (20-29)
sad_-_image0017860.jpg,28,Man,black,happy,young adult (20-29)
sad_-_image0017864.jpg,37,Man,latino hispanic,fear,middle-aged (30-49)
sad_-_image0017874.jpg,34,Woman,white,fear,middle-aged (30-49)
sad_-_image0017875.jpg,37,Man,white,fear,middle-aged (30-49)
sad_-_image0017877.jpg,34,Man,asian,happy,middle-aged (30-49)
sad_-_image0017881.jpg,29,Man,white,angry,young adult (20-29)
sad_-_image0017893.jpg,39,Woman,white,sad,middle-aged (30-49)
sad_-_image0017901.jpg,26,Woman,latino hispanic,fear,young adult (20-29)
sad_-_image0017904.jpg,37,Man,white,neutral,middle-aged (30-49)
sad_-_image0017910.jpg,43,Woman,white,sad,middle-aged (30-49)
sad_-_image0017914.jpg,42,Woman,white,fear,middle-aged (30-49)
sad_-_image0017916.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0017921.jpg,23,Man,black,neutral,young adult (20-29)
sad_-_image0017924.jpg,26,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0017946.jpg,36,Man,white,fear,middle-aged (30-49)
sad_-_image0017950.jpg,40,Man,latino hispanic,fear,middle-aged (30-49)
sad_-_image0017956.jpg,44,Man,black,neutral,middle-aged (30-49)
sad_-_image0017958.jpg,35,Woman,asian,sad,middle-aged (30-49)
sad_-_image0017967.jpg,25,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0017977.jpg,40,Woman,white,angry,middle-aged (30-49)
sad_-_image0017981.jpg,39,Man,asian,fear,middle-aged (30-49)
sad_-_image0017990.jpg,30,Woman,white,neutral,middle-aged (30-49)
sad_-_image0017991.jpg,30,Woman,indian,sad,middle-aged (30-49)
sad_-_image0017994.jpg,24,Woman,white,fear,young adult (20-29)
sad_-_image0017995.jpg,45,Man,white,neutral,middle-aged (30-49)
sad_-_image0018000.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0018006.jpg,32,Woman,asian,sad,middle-aged (30-49)
sad_-_image0018026.jpg,38,Woman,white,fear,middle-aged (30-49)
sad_-_image0018037.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0018047.jpg,33,Man,asian,angry,middle-aged (30-49)
sad_-_image0018049.jpg,29,Man,white,sad,young adult (20-29)
sad_-_image0018053.jpg,27,Man,white,sad,young adult (20-29)
sad_-_image0018057.jpg,42,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018062.jpg,29,Man,white,sad,young adult (20-29)
sad_-_image0018083.jpg,39,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0018098.jpg,34,Man,indian,sad,middle-aged (30-49)
sad_-_image0018103.jpg,31,Man,asian,neutral,middle-aged (30-49)
sad_-_image0018109.jpg,25,Man,middle eastern,angry,young adult (20-29)
sad_-_image0018117.jpg,28,Woman,white,fear,young adult (20-29)
sad_-_image0018120.jpg,36,Woman,white,sad,middle-aged (30-49)
sad_-_image0018132.jpg,47,Man,middle eastern,angry,middle-aged (30-49)
sad_-_image0018134.jpg,28,Man,white,happy,young adult (20-29)
sad_-_image0018137.jpg,44,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018153.jpg,30,Man,indian,sad,middle-aged (30-49)
sad_-_image0018166.jpg,35,Man,asian,angry,middle-aged (30-49)
sad_-_image0018167.jpg,24,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0018181.jpg,32,Woman,white,happy,middle-aged (30-49)
sad_-_image0018194.jpg,43,Man,white,happy,middle-aged (30-49)
sad_-_image0018205.jpg,23,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0018210.jpg,41,Woman,latino hispanic,angry,middle-aged (30-49)
sad_-_image0018216.jpg,30,Woman,white,fear,middle-aged (30-49)
sad_-_image0018219.jpg,24,Woman,white,happy,young adult (20-29)
sad_-_image0018237.jpg,42,Man,black,happy,middle-aged (30-49)
sad_-_image0018260.jpg,19,Man,latino hispanic,neutral,adolescent (10-19)
sad_-_image0018266.jpg,39,Man,white,neutral,middle-aged (30-49)
sad_-_image0018272.jpg,21,Man,asian,angry,young adult (20-29)
sad_-_image0018287.jpg,49,Man,middle eastern,fear,middle-aged (30-49)
sad_-_image0018292.jpg,28,Man,white,neutral,young adult (20-29)
sad_-_image0018302.jpg,28,Man,asian,happy,young adult (20-29)
sad_-_image0018304.jpg,36,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018308.jpg,28,Man,white,sad,young adult (20-29)
sad_-_image0018309.jpg,32,Man,white,angry,middle-aged (30-49)
sad_-_image0018312.jpg,30,Woman,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018314.jpg,32,Woman,latino hispanic,fear,middle-aged (30-49)
sad_-_image0018315.jpg,31,Woman,white,neutral,middle-aged (30-49)
sad_-_image0018316.jpg,29,Woman,latino hispanic,neutral,young adult (20-29)
sad_-_image0018319.jpg,21,Man,asian,happy,young adult (20-29)
sad_-_image0018322.jpg,30,Man,white,happy,middle-aged (30-49)
sad_-_image0018340.jpg,34,Woman,white,neutral,middle-aged (30-49)
sad_-_image0018349.jpg,44,Woman,white,angry,middle-aged (30-49)
sad_-_image0018366.jpg,23,Man,white,neutral,young adult (20-29)
sad_-_image0018374.jpg,40,Woman,white,neutral,middle-aged (30-49)
sad_-_image0018376.jpg,31,Man,white,sad,middle-aged (30-49)
sad_-_image0018393.jpg,32,Man,asian,happy,middle-aged (30-49)
sad_-_image0018394.jpg,29,Woman,latino hispanic,fear,young adult (20-29)
sad_-_image0018396.jpg,27,Man,white,neutral,young adult (20-29)
sad_-_image0018398.jpg,32,Man,white,sad,middle-aged (30-49)
sad_-_image0018403.jpg,31,Woman,black,sad,middle-aged (30-49)
sad_-_image0018409.jpg,31,Woman,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018415.jpg,31,Woman,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018416.jpg,29,Woman,white,sad,young adult (20-29)
sad_-_image0018420.jpg,42,Man,black,neutral,middle-aged (30-49)
sad_-_image0018422.jpg,36,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018434.jpg,24,Woman,latino hispanic,neutral,young adult (20-29)
sad_-_image0018437.jpg,36,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018441.jpg,42,Man,black,neutral,middle-aged (30-49)
sad_-_image0018442.jpg,30,Woman,white,sad,middle-aged (30-49)
sad_-_image0018454.jpg,32,Woman,white,neutral,middle-aged (30-49)
sad_-_image0018465.jpg,29,Man,asian,sad,young adult (20-29)
sad_-_image0018468.jpg,29,Man,white,fear,young adult (20-29)
sad_-_image0018483.jpg,31,Woman,white,happy,middle-aged (30-49)
sad_-_image0018485.jpg,43,Man,white,sad,middle-aged (30-49)
sad_-_image0018498.jpg,43,Man,white,sad,middle-aged (30-49)
sad_-_image0018501.jpg,42,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018502.jpg,39,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018525.jpg,33,Woman,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018527.jpg,25,Woman,white,neutral,young adult (20-29)
sad_-_image0018540.jpg,42,Woman,white,fear,middle-aged (30-49)
sad_-_image0018543.jpg,32,Woman,white,fear,middle-aged (30-49)
sad_-_image0018548.jpg,30,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0018560.jpg,46,Man,white,neutral,middle-aged (30-49)
sad_-_image0018561.jpg,22,Woman,white,sad,young adult (20-29)
sad_-_image0018571.jpg,35,Man,white,fear,middle-aged (30-49)
sad_-_image0018586.jpg,45,Man,white,neutral,middle-aged (30-49)
sad_-_image0018587.jpg,47,Man,white,sad,middle-aged (30-49)
sad_-_image0018591.jpg,32,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0018595.jpg,38,Woman,white,angry,middle-aged (30-49)
sad_-_image0018597.jpg,34,Man,indian,sad,middle-aged (30-49)
sad_-_image0018613.jpg,46,Man,white,fear,middle-aged (30-49)
sad_-_image0018627.jpg,37,Man,asian,sad,middle-aged (30-49)
sad_-_image0018630.jpg,29,Man,indian,sad,young adult (20-29)
sad_-_image0018645.jpg,33,Man,black,neutral,middle-aged (30-49)
sad_-_image0018655.jpg,45,Man,white,neutral,middle-aged (30-49)
sad_-_image0018663.jpg,33,Man,white,sad,middle-aged (30-49)
sad_-_image0018672.jpg,23,Man,white,sad,young adult (20-29)
sad_-_image0018681.jpg,34,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018686.jpg,37,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018687.jpg,21,Man,white,sad,young adult (20-29)
sad_-_image0018692.jpg,39,Man,black,sad,middle-aged (30-49)
sad_-_image0018695.jpg,45,Man,middle eastern,angry,middle-aged (30-49)
sad_-_image0018696.jpg,38,Man,white,happy,middle-aged (30-49)
sad_-_image0018700.jpg,24,Man,latino hispanic,fear,young adult (20-29)
sad_-_image0018730.jpg,40,Man,middle eastern,fear,middle-aged (30-49)
sad_-_image0018735.jpg,35,Man,asian,sad,middle-aged (30-49)
sad_-_image0018736.jpg,33,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018739.jpg,39,Man,black,sad,middle-aged (30-49)
sad_-_image0018764.jpg,39,Woman,white,sad,middle-aged (30-49)
sad_-_image0018768.jpg,28,Man,white,neutral,young adult (20-29)
sad_-_image0018769.jpg,43,Man,white,angry,middle-aged (30-49)
sad_-_image0018771.jpg,34,Man,white,fear,middle-aged (30-49)
sad_-_image0018784.jpg,28,Man,latino hispanic,fear,young adult (20-29)
sad_-_image0018791.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0018800.jpg,25,Woman,middle eastern,fear,young adult (20-29)
sad_-_image0018801.jpg,38,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0018805.jpg,28,Man,white,neutral,young adult (20-29)
sad_-_image0018818.jpg,48,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018821.jpg,30,Woman,white,sad,middle-aged (30-49)
sad_-_image0018822.jpg,26,Man,black,sad,young adult (20-29)
sad_-_image0018823.jpg,24,Woman,white,neutral,young adult (20-29)
sad_-_image0018825.jpg,39,Woman,white,happy,middle-aged (30-49)
sad_-_image0018826.jpg,23,Woman,black,neutral,young adult (20-29)
sad_-_image0018832.jpg,31,Woman,white,angry,middle-aged (30-49)
sad_-_image0018837.jpg,31,Man,black,angry,middle-aged (30-49)
sad_-_image0018863.jpg,30,Woman,indian,fear,middle-aged (30-49)
sad_-_image0018876.jpg,44,Man,black,neutral,middle-aged (30-49)
sad_-_image0018884.jpg,27,Man,black,angry,young adult (20-29)
sad_-_image0018900.jpg,28,Woman,black,neutral,young adult (20-29)
sad_-_image0018911.jpg,30,Man,black,happy,middle-aged (30-49)
sad_-_image0018920.jpg,33,Man,white,fear,middle-aged (30-49)
sad_-_image0018922.jpg,28,Man,asian,sad,young adult (20-29)
sad_-_image0018925.jpg,38,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0018930.jpg,28,Woman,asian,sad,young adult (20-29)
sad_-_image0018940.jpg,46,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018945.jpg,33,Man,black,neutral,middle-aged (30-49)
sad_-_image0018948.jpg,29,Man,asian,sad,young adult (20-29)
sad_-_image0018970.jpg,49,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0018977.jpg,34,Man,indian,neutral,middle-aged (30-49)
sad_-_image0018982.jpg,24,Man,white,happy,young adult (20-29)
sad_-_image0018992.jpg,35,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0019028.jpg,29,Woman,white,happy,young adult (20-29)
sad_-_image0019034.jpg,39,Man,white,neutral,middle-aged (30-49)
sad_-_image0019035.jpg,34,Man,middle eastern,happy,middle-aged (30-49)
sad_-_image0019068.jpg,16,Man,white,happy,adolescent (10-19)
sad_-_image0019074.jpg,25,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0019077.jpg,39,Woman,white,sad,middle-aged (30-49)
sad_-_image0019079.jpg,30,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0019084.jpg,37,Man,white,sad,middle-aged (30-49)
sad_-_image0019085.jpg,28,Man,black,sad,young adult (20-29)
sad_-_image0019088.jpg,32,Woman,latino hispanic,fear,middle-aged (30-49)
sad_-_image0019089.jpg,32,Woman,white,neutral,middle-aged (30-49)
sad_-_image0019092.jpg,27,Woman,white,sad,young adult (20-29)
sad_-_image0019096.jpg,27,Woman,white,sad,young adult (20-29)
sad_-_image0019097.jpg,30,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0019099.jpg,21,Woman,white,angry,young adult (20-29)
sad_-_image0019108.jpg,29,Man,white,neutral,young adult (20-29)
sad_-_image0019111.jpg,25,Man,black,sad,young adult (20-29)
sad_-_image0019114.jpg,42,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0019119.jpg,47,Man,indian,neutral,middle-aged (30-49)
sad_-_image0019122.jpg,24,Man,middle eastern,neutral,young adult (20-29)
sad_-_image0019135.jpg,28,Man,white,neutral,young adult (20-29)
sad_-_image0019141.jpg,41,Man,white,sad,middle-aged (30-49)
sad_-_image0019149.jpg,34,Man,middle eastern,fear,middle-aged (30-49)
sad_-_image0019152.jpg,23,Man,white,sad,young adult (20-29)
sad_-_image0019154.jpg,24,Man,white,fear,young adult (20-29)
sad_-_image0019155.jpg,20,Man,white,sad,young adult (20-29)
sad_-_image0019161.jpg,48,Man,white,surprise,middle-aged (30-49)
sad_-_image0019163.jpg,33,Woman,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0019167.jpg,35,Woman,white,sad,middle-aged (30-49)
sad_-_image0019170.jpg,31,Man,white,happy,middle-aged (30-49)
sad_-_image0019197.jpg,29,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0019198.jpg,32,Woman,white,sad,middle-aged (30-49)
sad_-_image0019204.jpg,30,Man,white,sad,middle-aged (30-49)
sad_-_image0019212.jpg,34,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0019213.jpg,21,Woman,asian,surprise,young adult (20-29)
sad_-_image0019220.jpg,32,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0019226.jpg,34,Man,black,sad,middle-aged (30-49)
sad_-_image0019233.jpg,25,Man,asian,neutral,young adult (20-29)
sad_-_image0019235.jpg,24,Man,indian,neutral,young adult (20-29)
sad_-_image0019253.jpg,24,Man,white,angry,young adult (20-29)
sad_-_image0019259.jpg,35,Woman,white,sad,middle-aged (30-49)
sad_-_image0019273.jpg,25,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0019282.jpg,33,Man,white,sad,middle-aged (30-49)
sad_-_image0019285.jpg,25,Man,asian,angry,young adult (20-29)
sad_-_image0019292.jpg,52,Man,latino hispanic,neutral,older adult (50-65)
sad_-_image0019293.jpg,37,Man,white,neutral,middle-aged (30-49)
sad_-_image0019295.jpg,31,Man,black,sad,middle-aged (30-49)
sad_-_image0019304.jpg,33,Woman,white,sad,middle-aged (30-49)
sad_-_image0019306.jpg,34,Man,white,fear,middle-aged (30-49)
sad_-_image0019313.jpg,14,Woman,white,neutral,adolescent (10-19)
sad_-_image0019315.jpg,35,Woman,white,sad,middle-aged (30-49)
sad_-_image0019318.jpg,49,Man,white,neutral,middle-aged (30-49)
sad_-_image0019325.jpg,25,Man,black,neutral,young adult (20-29)
sad_-_image0019330.jpg,32,Woman,middle eastern,sad,middle-aged (30-49)
sad_-_image0019360.jpg,26,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0019366.jpg,26,Man,white,happy,young adult (20-29)
sad_-_image0019401.jpg,24,Man,asian,sad,young adult (20-29)
sad_-_image0019406.jpg,41,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0019411.jpg,50,Man,latino hispanic,fear,older adult (50-65)
sad_-_image0019419.jpg,26,Man,black,surprise,young adult (20-29)
sad_-_image0019444.jpg,33,Woman,white,sad,middle-aged (30-49)
sad_-_image0019493.jpg,30,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0019496.jpg,29,Man,white,fear,young adult (20-29)
sad_-_image0019497.jpg,34,Woman,white,fear,middle-aged (30-49)
sad_-_image0019499.jpg,33,Woman,latino hispanic,sad,middle-aged (30-49)
sad_-_image0019510.jpg,32,Woman,white,fear,middle-aged (30-49)
sad_-_image0019514.jpg,21,Man,white,sad,young adult (20-29)
sad_-_image0019516.jpg,45,Man,white,neutral,middle-aged (30-49)
sad_-_image0019547.jpg,41,Man,white,happy,middle-aged (30-49)
sad_-_image0019555.jpg,24,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0019563.jpg,23,Man,white,happy,young adult (20-29)
sad_-_image0019575.jpg,67,Man,white,fear,elderly (65+)
sad_-_image0019581.jpg,32,Woman,white,surprise,middle-aged (30-49)
sad_-_image0019583.jpg,37,Woman,white,sad,middle-aged (30-49)
sad_-_image0019586.jpg,35,Woman,white,fear,middle-aged (30-49)
sad_-_image0019589.jpg,27,Man,middle eastern,happy,young adult (20-29)
sad_-_image0019608.jpg,34,Man,asian,sad,middle-aged (30-49)
sad_-_image0019611.jpg,30,Man,black,neutral,middle-aged (30-49)
sad_-_image0019615.jpg,29,Woman,asian,fear,young adult (20-29)
sad_-_image0019623.jpg,22,Woman,latino hispanic,neutral,young adult (20-29)
sad_-_image0019632.jpg,33,Woman,black,happy,middle-aged (30-49)
sad_-_image0019644.jpg,27,Man,white,sad,young adult (20-29)
sad_-_image0019650.jpg,26,Man,white,sad,young adult (20-29)
sad_-_image0019654.jpg,23,Man,middle eastern,sad,young adult (20-29)
sad_-_image0019666.jpg,33,Woman,middle eastern,fear,middle-aged (30-49)
sad_-_image0019675.jpg,37,Man,black,fear,middle-aged (30-49)
sad_-_image0019677.jpg,24,Man,white,fear,young adult (20-29)
sad_-_image0019680.jpg,39,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0019681.jpg,37,Woman,white,sad,middle-aged (30-49)
sad_-_image0019700.jpg,36,Man,latino hispanic,angry,middle-aged (30-49)
sad_-_image0019702.jpg,25,Man,white,neutral,young adult (20-29)
sad_-_image0019705.jpg,51,Man,indian,neutral,older adult (50-65)
sad_-_image0019722.jpg,38,Man,middle eastern,angry,middle-aged (30-49)
sad_-_image0019730.jpg,33,Woman,white,sad,middle-aged (30-49)
sad_-_image0019742.jpg,21,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0019744.jpg,35,Woman,white,neutral,middle-aged (30-49)
sad_-_image0019747.jpg,42,Man,asian,sad,middle-aged (30-49)
sad_-_image0019749.jpg,43,Man,white,fear,middle-aged (30-49)
sad_-_image0019751.jpg,36,Man,latino hispanic,fear,middle-aged (30-49)
sad_-_image0019765.jpg,31,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0019782.jpg,44,Man,latino hispanic,neutral,middle-aged (30-49)
sad_-_image0019786.jpg,28,Woman,white,neutral,young adult (20-29)
sad_-_image0019789.jpg,42,Woman,white,sad,middle-aged (30-49)
sad_-_image0019790.jpg,26,Woman,white,sad,young adult (20-29)
sad_-_image0019791.jpg,41,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0019795.jpg,25,Man,black,neutral,young adult (20-29)
sad_-_image0019807.jpg,34,Man,black,sad,middle-aged (30-49)
sad_-_image0019812.jpg,31,Man,latino hispanic,fear,middle-aged (30-49)
sad_-_image0019819.jpg,30,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0019820.jpg,31,Woman,white,sad,middle-aged (30-49)
sad_-_image0019821.jpg,49,Man,white,sad,middle-aged (30-49)
sad_-_image0019824.jpg,25,Man,asian,sad,young adult (20-29)
sad_-_image0019831.jpg,37,Man,white,sad,middle-aged (30-49)
sad_-_image0019832.jpg,24,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0019834.jpg,42,Woman,white,sad,middle-aged (30-49)
sad_-_image0019836.jpg,39,Man,middle eastern,neutral,middle-aged (30-49)
sad_-_image0019851.jpg,33,Woman,white,sad,middle-aged (30-49)
sad_-_image0019856.jpg,22,Man,black,neutral,young adult (20-29)
sad_-_image0019857.jpg,35,Woman,white,sad,middle-aged (30-49)
sad_-_image0019890.jpg,25,Man,asian,sad,young adult (20-29)
sad_-_image0019904.jpg,22,Man,white,neutral,young adult (20-29)
sad_-_image0019906.jpg,27,Man,asian,fear,young adult (20-29)
sad_-_image0019913.jpg,30,Man,white,neutral,middle-aged (30-49)
sad_-_image0019916.jpg,43,Woman,white,fear,middle-aged (30-49)
sad_-_image0019927.jpg,36,Man,middle eastern,angry,middle-aged (30-49)
sad_-_image0019936.jpg,24,Man,latino hispanic,sad,young adult (20-29)
sad_-_image0019940.jpg,33,Woman,indian,fear,middle-aged (30-49)
sad_-_image0019949.jpg,27,Woman,middle eastern,sad,young adult (20-29)
sad_-_image0019960.jpg,38,Man,black,sad,middle-aged (30-49)
sad_-_image0019961.jpg,37,Man,white,fear,middle-aged (30-49)
sad_-_image0019982.jpg,26,Woman,asian,angry,young adult (20-29)
sad_-_image0019987.jpg,32,Man,white,sad,middle-aged (30-49)
sad_-_image0019988.jpg,40,Man,asian,neutral,middle-aged (30-49)
sad_-_image0019998.jpg,15,Man,asian,neutral,adolescent (10-19)
sad_-_image0020005.jpg,25,Man,black,neutral,young adult (20-29)
sad_-_image0020009.jpg,23,Man,white,neutral,young adult (20-29)
sad_-_image0020010.jpg,22,Man,asian,neutral,young adult (20-29)
sad_-_image0020011.jpg,27,Man,white,fear,young adult (20-29)
sad_-_image0020024.jpg,22,Woman,asian,neutral,young adult (20-29)
sad_-_image0020031.jpg,32,Man,asian,neutral,middle-aged (30-49)
sad_-_image0020039.jpg,30,Woman,white,neutral,middle-aged (30-49)
sad_-_image0020045.jpg,22,Woman,latino hispanic,surprise,young adult (20-29)
sad_-_image0020047.jpg,18,Man,white,fear,adolescent (10-19)
sad_-_image0020050.jpg,53,Man,white,neutral,older adult (50-65)
sad_-_image0020054.jpg,29,Man,asian,neutral,young adult (20-29)
sad_-_image0020065.jpg,27,Woman,latino hispanic,sad,young adult (20-29)
sad_-_image0020083.jpg,34,Man,white,neutral,middle-aged (30-49)
sad_-_image0020090.jpg,32,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0020102.jpg,20,Man,asian,sad,young adult (20-29)
sad_-_image0020105.jpg,36,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0020107.jpg,43,Man,white,surprise,middle-aged (30-49)
sad_-_image0020133.jpg,34,Woman,white,fear,middle-aged (30-49)
sad_-_image0020137.jpg,26,Woman,white,neutral,young adult (20-29)
sad_-_image0020138.jpg,30,Man,white,neutral,middle-aged (30-49)
sad_-_image0020144.jpg,64,Man,white,sad,older adult (50-65)
sad_-_image0020152.jpg,28,Man,latino hispanic,neutral,young adult (20-29)
sad_-_image0020164.jpg,36,Woman,white,neutral,middle-aged (30-49)
sad_-_image0020168.jpg,26,Woman,black,neutral,young adult (20-29)
sad_-_image0020189.jpg,35,Man,white,happy,middle-aged (30-49)
sad_-_image0020196.jpg,33,Man,white,neutral,middle-aged (30-49)
sad_-_image0020202.jpg,41,Man,latino hispanic,angry,middle-aged (30-49)
sad_-_image0020205.jpg,43,Man,white,angry,middle-aged (30-49)
sad_-_image0020215.jpg,27,Man,white,happy,young adult (20-29)
sad_-_image0020246.jpg,26,Man,asian,fear,young adult (20-29)
sad_-_image0020258.jpg,46,Woman,white,sad,middle-aged (30-49)
sad_-_image0020262.jpg,39,Woman,asian,angry,middle-aged (30-49)
sad_-_image0020270.jpg,29,Man,white,neutral,young adult (20-29)
sad_-_image0020272.jpg,45,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0020274.jpg,29,Woman,white,surprise,young adult (20-29)
sad_-_image0020275.jpg,39,Man,middle eastern,sad,middle-aged (30-49)
sad_-_image0020277.jpg,24,Woman,white,sad,young adult (20-29)
sad_-_image0020281.jpg,28,Man,middle eastern,sad,young adult (20-29)
sad_-_image0020285.jpg,23,Man,black,neutral,young adult (20-29)
sad_-_image0020288.jpg,34,Woman,white,angry,middle-aged (30-49)
sad_-_image0020304.jpg,33,Woman,white,neutral,middle-aged (30-49)
sad_-_image0020309.jpg,34,Woman,white,surprise,middle-aged (30-49)
sad_-_image0020311.jpg,33,Man,black,neutral,middle-aged (30-49)
sad_-_image0020317.jpg,25,Man,asian,fear,young adult (20-29)
sad_-_image0020322.jpg,48,Woman,white,disgust,middle-aged (30-49)
sad_-_image0020330.jpg,44,Man,indian,sad,middle-aged (30-49)
sad_-_image0020332.jpg,29,Man,white,fear,young adult (20-29)
sad_-_image0020350.jpg,23,Man,asian,sad,young adult (20-29)
sad_-_image0020351.jpg,33,Man,latino hispanic,sad,middle-aged (30-49)
sad_-_image0020352.jpg,39,Man,black,sad,middle-aged (30-49)
